date,W_RMW,W_CMA,W_HML,turnover,selected_lambda,clip_hit
2023-07-31,0.37654298541973175,0.32416302949513737,0.2992939850851309,0.0,1,0.0
2023-08-31,0.3758086700535722,0.3242830458400243,0.2999082841064035,0.0014686307323191206,1,0.0
2023-09-30,0.3722052131882223,0.3244890985275668,0.3033056882842108,0.007206913730699649,1,0.0
2023-10-31,0.367845291611168,0.3254050583868898,0.30674965000194215,0.008719843154108675,1,0.0
2023-11-30,0.36007995615924454,0.32597491947650353,0.313945124364252,0.015530670903847021,1,0.0
2023-12-31,0.37031280828090835,0.32517997754590955,0.30450721417318205,0.02046570424332772,1,0.0
2024-01-31,0.37537429224247887,0.324355877315082,0.3002698304424391,0.010122967923141046,1,0.0
2024-02-29,0.3728244989711616,0.32452775139424656,0.3026477496345918,0.005099586542634538,1,0.0
2024-03-31,0.36873835838676194,0.3250415051181483,0.30622013649508983,0.008172281168799422,1,0.0
2024-04-30,0.3692052226983202,0.32499673906876164,0.3057980382329181,0.0009337286231165809,1,0.0
2024-05-31,0.3616112662987105,0.3258361177497813,0.3125526159515083,0.015187912799219494,1,0.0
2024-06-30,0.36684375278579906,0.3255483633238401,0.30760788389036076,0.010464972974177311,1,0.0
2024-07-31,0.37565536711162373,0.3161188628008574,0.3082257700875188,0.018859001045965385,1,0.0
2024-08-31,0.3750047237111381,0.31585935940420434,0.3091359168846576,0.001820293594277489,1,0.0
2024-09-30,0.3683364810401851,0.3167669365958129,0.3148965823640021,0.013336485341906013,1,0.0
